r,0.117550872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,0,35,0.66636752,-0.405913929,,0.66636752,0.075853057,0.041043445,0.028053679,0.021172727,0.016884149,0.01394516,0.01180148,0.010167413,0.008880275,0.007840396,0.006983194,0.006264919,0.00565484,0.005130722,0.004676059,0.004278336,0.003927882,0.003617104,0.003339952,0.003091547,0.002867908,0.00266575,0.002482344,0.0023154,0.002162981,0.002023438,0.001895362,0.001777534,0.001668902,0.031166525,,,
2447,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2448,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2452,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2487,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2491,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2495,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2499,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2518,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2522,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2537,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2546,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2553,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2561,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2564,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2590,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2591,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2595,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2597,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2610,1,34,0.076032872,-2.576589508,,0.668568924,0.076032872,0.041102483,0.028067906,0.021163765,0.016861307,0.013913344,0.011763605,0.010125358,0.008835319,0.007793451,0.006934926,0.006215829,0.005605314,0.005081056,0.004626488,0.004229045,0.003879018,0.003568784,0.00329227,0.003044578,0.002821709,0.002620369,0.002437817,0.002271752,0.002120233,0.001981604,0.001854449,0.001737547,0.001629842,0.029819036,,,
2649,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2651,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2654,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2660,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2665,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2679,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2726,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
2754,2,33,0.04116096,-3.190265037,,0.670841471,0.076216144,0.04116096,0.028080143,0.021152129,0.016835432,0.013878305,0.011722417,0.010079964,0.008787042,0.00774323,0.006883448,0.00616361,0.005552747,0.005028446,0.004574074,0.004177013,0.003827517,0.003517932,0.003242161,0.002995285,0.002773289,0.002572866,0.002391265,0.002226176,0.002075649,0.001938023,0.001811878,0.001695987,0.00158929,0.028466106,,,
3873,7,27,0.011385036,-4.475455432,,0.686255474,0.077391212,0.041486704,0.028093219,0.021005597,0.016595257,0.013579222,0.011385036,0.009717509,0.008408479,0.007354881,0.006489905,0.005768278,0.005158194,0.004636629,0.004186493,0.003794826,0.003451612,0.003148988,0.002880693,0.002641674,0.002427811,0.002235712,0.002062552,0.001905968,0.00176396,0.00163483,0.001517125,0.001409593,0.001311152,0.020301417,,,
2834,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2837,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2857,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2879,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2886,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2912,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2913,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
2942,3,32,0.028090116,-3.572337491,,0.673189648,0.076402939,0.041218687,0.028090116,0.021137513,0.016806204,0.013839721,0.011677602,0.010030927,0.00873515,0.007689451,0.006828492,0.006108006,0.005496899,0.004972666,0.004518603,0.004122042,0.003773196,0.003464378,0.003189465,0.00294352,0.00272251,0.002523116,0.002342573,0.002178565,0.002029133,0.001892611,0.00176757,0.001652783,0.001547185,0.027108729,,,
3013,4,31,0.021119566,-3.857555383,,0.67561837,0.076593313,0.041275441,0.028097512,0.021119566,0.016773261,0.013797232,0.011628805,0.009977902,0.008679312,0.007631801,0.006769761,0.006048738,0.005437507,0.004913467,0.004459845,0.004063916,0.003715852,0.003407933,0.003134011,0.002889125,0.002669228,0.002470985,0.002291622,0.002128811,0.001980586,0.001845276,0.001721446,0.001607865,0.001503462,0.025748047,,,
3048,4,31,0.021119566,-3.857555383,,0.67561837,0.076593313,0.041275441,0.028097512,0.021119566,0.016773261,0.013797232,0.011628805,0.009977902,0.008679312,0.007631801,0.006769761,0.006048738,0.005437507,0.004913467,0.004459845,0.004063916,0.003715852,0.003407933,0.003134011,0.002889125,0.002669228,0.002470985,0.002291622,0.002128811,0.001980586,0.001845276,0.001721446,0.001607865,0.001503462,0.025748047,,,
3098,4,31,0.021119566,-3.857555383,,0.67561837,0.076593313,0.041275441,0.028097512,0.021119566,0.016773261,0.013797232,0.011628805,0.009977902,0.008679312,0.007631801,0.006769761,0.006048738,0.005437507,0.004913467,0.004459845,0.004063916,0.003715852,0.003407933,0.003134011,0.002889125,0.002669228,0.002470985,0.002291622,0.002128811,0.001980586,0.001845276,0.001721446,0.001607865,0.001503462,0.025748047,,,
3107,4,31,0.021119566,-3.857555383,,0.67561837,0.076593313,0.041275441,0.028097512,0.021119566,0.016773261,0.013797232,0.011628805,0.009977902,0.008679312,0.007631801,0.006769761,0.006048738,0.005437507,0.004913467,0.004459845,0.004063916,0.003715852,0.003407933,0.003134011,0.002889125,0.002669228,0.002470985,0.002291622,0.002128811,0.001980586,0.001845276,0.001721446,0.001607865,0.001503462,0.025748047,,,
3134,4,31,0.021119566,-3.857555383,,0.67561837,0.076593313,0.041275441,0.028097512,0.021119566,0.016773261,0.013797232,0.011628805,0.009977902,0.008679312,0.007631801,0.006769761,0.006048738,0.005437507,0.004913467,0.004459845,0.004063916,0.003715852,0.003407933,0.003134011,0.002889125,0.002669228,0.002470985,0.002291622,0.002128811,0.001980586,0.001845276,0.001721446,0.001607865,0.001503462,0.025748047,,,
5470,12,18,0.004741031,-5.351500673,,0.718056208,0.07936465,0.041697231,0.027673407,0.020279582,0.015702571,0.012592864,0.010347772,0.008656259,0.007341006,0.006293273,0.005442546,0.004741031,0.004155154,0.00366062,0.003239407,0.002877861,0.002565445,0.002293901,0.002056664,0.001848453,0.001664972,0.001502695,0.001358697,0.001230541,0.001116175,0.001013862,0.000922126,0.000839703,0.000765505,0.00869982,,,
5517,12,18,0.004741031,-5.351500673,,0.718056208,0.07936465,0.041697231,0.027673407,0.020279582,0.015702571,0.012592864,0.010347772,0.008656259,0.007341006,0.006293273,0.005442546,0.004741031,0.004155154,0.00366062,0.003239407,0.002877861,0.002565445,0.002293901,0.002056664,0.001848453,0.001664972,0.001502695,0.001358697,0.001230541,0.001116175,0.001013862,0.000922126,0.000839703,0.000765505,0.00869982,,,
4040,8,26,0.009637736,-4.642069092,,0.689180192,0.077599737,0.041533561,0.028081052,0.020963729,0.01653633,0.013509885,0.011309224,0.009637736,0.008326436,0.00727175,0.006406536,0.005685292,0.00507605,0.004555669,0.004106973,0.003716935,0.003375489,0.003074733,0.002808374,0.002571336,0.00235948,0.002169395,0.001998249,0.001843664,0.001703635,0.001576457,0.001460671,0.001355022,0.001258425,0.018947986,,,
3189,5,30,0.016736194,-4.090181612,,0.678133039,0.076787311,0.041330958,0.02810197,0.02109789,0.016736194,0.013750431,0.011575628,0.009920507,0.008619163,0.007569932,0.006706924,0.005985493,0.005374278,0.004850579,0.004397546,0.004002401,0.003655269,0.003348399,0.003075614,0.002831932,0.002613288,0.002416333,0.002238282,0.002076797,0.001929905,0.001795927,0.001673424,0.001561159,0.00145806,0.024385369,,,
3232,5,30,0.016736194,-4.090181612,,0.678133039,0.076787311,0.041330958,0.02810197,0.02109789,0.016736194,0.013750431,0.011575628,0.009920507,0.008619163,0.007569932,0.006706924,0.005985493,0.005374278,0.004850579,0.004397546,0.004002401,0.003655269,0.003348399,0.003075614,0.002831932,0.002613288,0.002416333,0.002238282,0.002076797,0.001929905,0.001795927,0.001673424,0.001561159,0.00145806,0.024385369,,,
3235,5,30,0.016736194,-4.090181612,,0.678133039,0.076787311,0.041330958,0.02810197,0.02109789,0.016736194,0.013750431,0.011575628,0.009920507,0.008619163,0.007569932,0.006706924,0.005985493,0.005374278,0.004850579,0.004397546,0.004002401,0.003655269,0.003348399,0.003075614,0.002831932,0.002613288,0.002416333,0.002238282,0.002076797,0.001929905,0.001795927,0.001673424,0.001561159,0.00145806,0.024385369,,,
6447,13,13,0.003204505,-5.743197645,,0.744066676,0.080392005,0.04128814,0.026786321,0.019188533,0.014523988,0.011386021,0.009145904,0.007478981,0.00620012,0.005195812,0.004392495,0.003740368,0.003204505,0.002759693,0.002387284,0.002073198,0.001806616,0.001579102,0.001383985,0.00121593,0.001070631,0.000944573,0.000834872,0.000739138,0.000655381,0.000581933,0.000517389,0.000460558,0.00041043,0.003589418,,,
6263,13,14,0.003427537,-5.675913241,,0.738115427,0.08021237,0.041435241,0.027037945,0.019481323,0.01483128,0.011694476,0.009448253,0.007771115,0.006479732,0.005461683,0.004644087,0.003977585,0.003427537,0.002968918,0.002583197,0.002256369,0.001977659,0.001738649,0.001532671,0.001354386,0.00119947,0.001064392,0.000946241,0.000842604,0.000751464,0.000671125,0.000600155,0.000537337,0.000481634,0.004475675,,,
2062,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2063,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2064,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2065,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2066,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2068,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2069,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2070,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2072,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2073,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2074,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2076,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2077,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2078,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2080,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
2082,0,36,0.664233154,-0.409122056,,0.664233154,0.075676628,0.04098401,0.028037702,0.021179288,0.016904241,0.01397404,0.011836325,0.010206406,0.008922175,0.007884321,0.007028496,0.006311108,0.005701544,0.005177649,0.00472298,0.004325068,0.003974279,0.00366305,0.003385355,0.00313633,0.002912011,0.002709126,0.002524956,0.002357218,0.002203983,0.00206361,0.001934691,0.001816015,0.001706532,0.032507708,,,
